id,header_text,description_text,cause,effect,alert_stop_ids,alert_route_ids,alert_start_times,alert_end_times,timestamp,language,text,locations,times,entities,urgency_label,urgency_score,category
KV15:CXX:2025-05-26:5,"Lijn 14 en 3: halte vervallen t/m 11 juli 17:00. Vervangende halte: Italiestraat.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 14 en 3: halte vervallen t/m 11 juli 17:00. Vervangende halte: Italiestraat.

",9.0,6.0,"['2749008', '2749007']",,"[datetime.datetime(2025, 5, 26, 3, 0)]","[datetime.datetime(2025, 7, 11, 15, 0)]",2025-06-17 21:00:53.879827,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 14 en 3: halte vervallen t/m 11 juli 17:00. Vervangende halte: Italiestraat.

","['L', 'Italiestraat']",[],"[('L', 'LOC'), ('Italiestraat', 'LOC')]",neutral,0.627,vervangende
KV15:HTM:2025-05-08:33795,Halte vervalt voor bus 23 vanaf 26 mei tot half juli meer info op htm.nl.,"Oorzaak : Kruising Thorbeckelaan met Laan van Meerdervoort afgesloten
Effect : Bus 23 stopt niet bij halten Appelstraat en Colijnplein maar bij tijdelijke halten.
Halte vervalt voor bus 23 vanaf 26 mei tot half juli meer info op htm.nl.
",1.0,8.0,"['2559783', '2559782', '2559784']",['104329'],"[datetime.datetime(2025, 5, 23, 1, 0)]","[datetime.datetime(2025, 7, 15, 1, 0)]",2025-06-17 21:00:54.569057,nl,"Oorzaak : Kruising Thorbeckelaan met Laan van Meerdervoort afgesloten
Effect : Bus 23 stopt niet bij halten Appelstraat en Colijnplein maar bij tijdelijke halten.
Halte vervalt voor bus 23 vanaf 26 mei tot half juli meer info op htm.nl.
","['Thorbeckelaan', 'Laan van Meerdervoort', 'Appelstraat', 'Colijnplein']",[],"[('Thorbeckelaan', 'LOC'), ('Laan van Meerdervoort', 'LOC'), ('Appelstraat', 'LOC'), ('Colijnplein', 'LOC')]",neutral,0.635,Uncategorized (Noise)
KV15:CXX:2025-06-10:8,"Lijn 436: halte vervallen t/m 11 juni 05:00. Tijdelijke halte: bij het tankstation.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 436: halte vervallen t/m 11 juni 05:00. Tijdelijke halte: bij het tankstation.

",9.0,6.0,['2914675'],,"[datetime.datetime(2025, 6, 10, 18, 0)]","[datetime.datetime(2025, 6, 11, 3, 0)]",2025-06-17 21:00:55.121750,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 436: halte vervallen t/m 11 juni 05:00. Tijdelijke halte: bij het tankstation.

",[],[],[],neutral,0.782,vervangende
KV15:CXX:2025-06-10:9,"Halte vervallen t/m 23 januari. Vervangende halte: Australieweg.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 23 januari. Vervangende halte: Australieweg.

",9.0,6.0,['2753612'],,"[datetime.datetime(2025, 6, 9, 22, 1)]","[datetime.datetime(2025, 6, 23, 21, 59)]",2025-06-17 21:00:55.635421,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 23 januari. Vervangende halte: Australieweg.

",['Australieweg'],[],"[('Australieweg', 'LOC')]",neutral,0.579,vervangende
SIRIGM:1148401-2-1086-3,Bus N86 rijdt om vanaf halte Centraal Station. Details: gvb.nl -- Bus N86 runs a diverted route from Centraal Station. Details: gvb.nl,Bus N86 rijdt om vanaf halte Centraal Station. Details: gvb.nl -- Bus N86 runs a diverted route from Centraal Station. Details: gvb.nl,,,"['2636585', '3152990']",,"[datetime.datetime(2025, 2, 8, 4, 0, 59)]","[datetime.datetime(2027, 3, 1, 0, 0)]",2025-06-17 21:00:56.138168,nl,Bus N86 rijdt om vanaf halte Centraal Station. Details: gvb.nl -- Bus N86 runs a diverted route from Centraal Station. Details: gvb.nl,"['Centraal Station', 'Centraal Station']",[],"[('Centraal Station', 'LOC'), ('Centraal Station', 'LOC')]",neutral,0.881,gvb
KV15:CXX:2025-06-10:7,"Lijn 436: halte vervallen t/m 11 juni 05:00. Download de Transdev app voor meer actuele reisinformatie.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 436: halte vervallen t/m 11 juni 05:00. Download de Transdev app voor meer actuele reisinformatie.

",9.0,6.0,['2872181'],,"[datetime.datetime(2025, 6, 10, 18, 0)]","[datetime.datetime(2025, 6, 11, 3, 0)]",2025-06-17 21:00:56.724207,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 436: halte vervallen t/m 11 juni 05:00. Download de Transdev app voor meer actuele reisinformatie.

",[],[],[],neutral,0.885,download
KV15:CXX:2025-06-10:4,"Lijn 319: halte vervallen t/m 11 juni 06:00. Tijdelijke halte: aan de Europlaan t.h.v. Busstation Bladel.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 319: halte vervallen t/m 11 juni 06:00. Tijdelijke halte: aan de Europlaan t.h.v. Busstation Bladel.

",9.0,6.0,"['2751263', '2751262']",,"[datetime.datetime(2025, 6, 10, 18, 0)]","[datetime.datetime(2025, 6, 11, 4, 0)]",2025-06-17 21:00:57.339454,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 319: halte vervallen t/m 11 juni 06:00. Tijdelijke halte: aan de Europlaan t.h.v. Busstation Bladel.

","['L', 'Euro', 'Bladel']",[],"[('L', 'LOC'), ('Euro', 'LOC'), ('Bladel', 'LOC')]",neutral,0.787,vervangende
KV15:CXX:2025-06-10:5,"Halte vervallen t/m 13 juni 17:00. Plan je reis op hermes.nl.
","Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervallen halte(n) 
Halte vervallen t/m 13 juni 17:00. Plan je reis op hermes.nl.

",9.0,4.0,"['2751000', '2751003', '2751002', '2751004', '2751001', '2751005']",,"[datetime.datetime(2025, 6, 10, 4, 0)]","[datetime.datetime(2025, 6, 13, 15, 0)]",2025-06-17 21:00:57.849615,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervallen halte(n) 
Halte vervallen t/m 13 juni 17:00. Plan je reis op hermes.nl.

",[],[],[],neutral,0.682,vervangende
KV15:CXX:2025-06-10:2,"Halte vervallen t/m 14 juni. Tijdelijke halte: aan de Bedrijvenstraat.
","Oorzaak : Bloemencorso 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 14 juni. Tijdelijke halte: aan de Bedrijvenstraat.

",7.0,6.0,"['2753563', '2753559']",,"[datetime.datetime(2025, 6, 9, 22, 1)]","[datetime.datetime(2025, 6, 14, 21, 59)]",2025-06-17 21:00:58.372232,nl,"Oorzaak : Bloemencorso 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen t/m 14 juni. Tijdelijke halte: aan de Bedrijvenstraat.

",['Bedrijvenstraat'],[],"[('Bedrijvenstraat', 'LOC')]",neutral,0.551,vervangende
KV15:CXX:2025-06-10:3,"Halte vervallen tot 19:00. Vervangende halte: Sint Gerardusplein.
","Oorzaak : Jaarmarkt 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen tot 19:00. Vervangende halte: Sint Gerardusplein.

",7.0,6.0,"['2751934', '2751927']",,"[datetime.datetime(2025, 6, 10, 11, 0)]","[datetime.datetime(2025, 6, 10, 17, 0)]",2025-06-17 21:00:58.887796,nl,"Oorzaak : Jaarmarkt 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Halte vervallen tot 19:00. Vervangende halte: Sint Gerardusplein.

",['Sint Gerardusplein'],[],"[('Sint Gerardusplein', 'LOC')]",neutral,0.726,vervangende
KV15:CXX:2025-06-10:1,Lijn 14: halte vervallen t/m 17 juli. Vervangende halte: Gagelstraat van lijn 114.,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 14: halte vervallen t/m 17 juli. Vervangende halte: Gagelstraat van lijn 114.
",9.0,6.0,"['2750563', '2750564']",,"[datetime.datetime(2025, 6, 10, 5, 0)]","[datetime.datetime(2025, 6, 17, 21, 59)]",2025-06-17 21:00:59.428299,nl,"Oorzaak : Werkzaamheden 
Effect : Omleiding 
Maatregelen : Vervangende halte(n) 
Lijn 14: halte vervallen t/m 17 juli. Vervangende halte: Gagelstraat van lijn 114.
",[],[],[],neutral,0.642,vervangende
KV15:QBUZZ:2025-03-07:62,Qbuzz: Lijn 61 stopt tot 13 juni 17:00 uur niet bij deze halte door werkzaamheden. Maak gebruik van Station Uithuizen.,"Oorzaak : Werkzaamheden Werkzaamheden
Effect : Haltes John. F. Kennedylaan, Wilgenbos, J. Cohenstraat, Snik en Menkemaborg vervallen.
Maatregelen : 
Qbuzz: Lijn 61 stopt tot 13 juni 17:00 uur niet bij deze halte door werkzaamheden. Maak gebruik van Station Uithuizen.
",9.0,8.0,"['3103852', '3103853', '3103855', '3118537', '3103850', '3118538', '3118534', '3103854', '3118536', '3118535', '3118533', '3103851']",['106131'],"[datetime.datetime(2025, 3, 20, 4, 0)]","[datetime.datetime(2025, 6, 13, 15, 0)]",2025-06-17 21:01:00.207800,nl,"Oorzaak : Werkzaamheden Werkzaamheden
Effect : Haltes John. F. Kennedylaan, Wilgenbos, J. Cohenstraat, Snik en Menkemaborg vervallen.
Maatregelen : 
Qbuzz: Lijn 61 stopt tot 13 juni 17:00 uur niet bij deze halte door werkzaamheden. Maak gebruik van Station Uithuizen.
","['John. F. Kennedylaan', 'Wilgenbos', 'J. Cohenstraat', 'Snik', 'Menkemaborg', 'Station Uithuizen']",[],"[('John. F. Kennedylaan', 'LOC'), ('Wilgenbos', 'LOC'), ('J. Cohenstraat', 'LOC'), ('Snik', 'LOC'), ('Menkemaborg', 'LOC'), ('Station Uithuizen', 'LOC')]",neutral,0.496,qbuzz
KV15:QBUZZ:2025-06-01:3,Qbuzz: de bussen stoppen niet bij deze halte tot 11 juli 06:00 uur. Stap in bij halte E.,"Qbuzz: de bussen stoppen niet bij deze halte tot 11 juli 06:00 uur. Stap in bij halte E.
",1.0,8.0,"['3130068', '3125973', '3134699', '3103291', '3117974', '3145475']",,"[datetime.datetime(2025, 7, 11, 0, 0)]","[datetime.datetime(2025, 7, 11, 4, 0)]",2025-06-17 21:01:00.781477,nl,"Qbuzz: de bussen stoppen niet bij deze halte tot 11 juli 06:00 uur. Stap in bij halte E.
",[],[],[],neutral,0.734,ebs
KV15:ARR:2025-05-26:10,IVM Wegwerkzaamheden is deze halte vervallen. Maak gebruik van halte Kareldoormansingel of halte Potsmaat.,"IVM Wegwerkzaamheden is deze halte vervallen. Maak gebruik van halte Kareldoormansingel of halte Potsmaat.
",1.0,8.0,"['3077653', '3077659', '3077513', '3077504']","['128141', '128171']","[datetime.datetime(2025, 6, 2, 3, 8)]","[datetime.datetime(2025, 6, 13, 21, 59)]",2025-06-17 21:01:01.413050,nl,"IVM Wegwerkzaamheden is deze halte vervallen. Maak gebruik van halte Kareldoormansingel of halte Potsmaat.
","['Kareldoormansingel', 'halte', 'Potsmaat']",[],"[('IVM Wegwerkzaamheden', 'ORG'), ('Kareldoormansingel', 'LOC'), ('halte', 'LOC'), ('Potsmaat', 'LOC')]",negative,0.49,de
KV15:QBUZZ:2025-06-01:1,Qbuzz: de bussen stoppen niet bij deze halte tot 25 juli 06:00 uur. Stap in bij halte E.,"Qbuzz: de bussen stoppen niet bij deze halte tot 25 juli 06:00 uur. Stap in bij halte E.
",1.0,8.0,"['3130068', '3125973', '3134699', '3103291', '3117974', '3145475']",,"[datetime.datetime(2025, 7, 25, 0, 0)]","[datetime.datetime(2025, 7, 25, 4, 0)]",2025-06-17 21:01:01.983534,nl,"Qbuzz: de bussen stoppen niet bij deze halte tot 25 juli 06:00 uur. Stap in bij halte E.
",[],[],[],neutral,0.74,ebs
KV15:QBUZZ:2025-06-01:2,Qbuzz: de bussen stoppen niet bij deze halte tot 18 juli 06:00 uur. Stap in bij halte E.,"Qbuzz: de bussen stoppen niet bij deze halte tot 18 juli 06:00 uur. Stap in bij halte E.
",1.0,8.0,"['3130068', '3125973', '3134699', '3103291', '3117974', '3145475']",,"[datetime.datetime(2025, 7, 18, 0, 0)]","[datetime.datetime(2025, 7, 18, 4, 0)]",2025-06-17 21:01:02.524464,nl,"Qbuzz: de bussen stoppen niet bij deze halte tot 18 juli 06:00 uur. Stap in bij halte E.
",[],[],[],neutral,0.729,ebs
KV15:EBS:2025-05-22:3,"EBS: Bus 64 stopt niet bij deze halte van 26 mei tot nader bericht vanwege werkzaamheden, reis via de tijdelijke halte. Meer weten? Kijk op ebs-ov.nl/haaglanden.","EBS: Bus 64 stopt niet bij deze halte van 26 mei tot nader bericht vanwege werkzaamheden, reis via de tijdelijke halte. Meer weten? Kijk op ebs-ov.nl/haaglanden.
",1.0,8.0,"['3050566', '3050565']",['126933'],"[datetime.datetime(2025, 5, 22, 6, 49)]","[datetime.datetime(2025, 7, 18, 23, 49)]",2025-06-17 21:01:03.382379,nl,"EBS: Bus 64 stopt niet bij deze halte van 26 mei tot nader bericht vanwege werkzaamheden, reis via de tijdelijke halte. Meer weten? Kijk op ebs-ov.nl/haaglanden.
",[],[],[],negative,0.517,ebs
SIRIGM:850701-4-1049-5,"Tram 26 vertrekt van de tramhalte IJzijde-Oost, achter het station. -- Tram 26 departs from the IJzijde-Oost tram stop, at the rear of the station.","Tram 26 vertrekt van de tramhalte IJzijde-Oost, achter het station. -- Tram 26 departs from the IJzijde-Oost tram stop, at the rear of the station.",,,"['3153402', '2636549']",,"[datetime.datetime(2024, 6, 3, 3, 0, 21)]","[datetime.datetime(2025, 9, 1, 3, 0, 21)]",2025-06-17 21:01:03.964105,nl,"Tram 26 vertrekt van de tramhalte IJzijde-Oost, achter het station. -- Tram 26 departs from the IJzijde-Oost tram stop, at the rear of the station.","['', 'IJzijde-Oost', '', 'IJzijde-Oost']",[],"[('', 'LOC'), ('IJzijde-Oost', 'LOC'), ('', 'LOC'), ('IJzijde-Oost', 'LOC')]",neutral,0.877,gvb
KV15:EBS:2025-05-22:1,"EBS: Bus 64 stopt van 26 mei tot nader bericht niet op deze halte vanwege werkzaamheden, reis via tijdelijke halte op de Papsouwselaan of Westlandseweg. Meer weten? Kijk op ebs-ov.nl/haaglanden","EBS: Bus 64 stopt van 26 mei tot nader bericht niet op deze halte vanwege werkzaamheden, reis via tijdelijke halte op de Papsouwselaan of Westlandseweg. Meer weten? Kijk op ebs-ov.nl/haaglanden
",1.0,8.0,"['3050622', '3050543', '3050621', '3050542']",['126933'],"[datetime.datetime(2025, 5, 22, 6, 42)]","[datetime.datetime(2025, 6, 13, 23, 42)]",2025-06-17 21:01:04.573898,nl,"EBS: Bus 64 stopt van 26 mei tot nader bericht niet op deze halte vanwege werkzaamheden, reis via tijdelijke halte op de Papsouwselaan of Westlandseweg. Meer weten? Kijk op ebs-ov.nl/haaglanden
","['Papsouwselaan', 'Westlandseweg']",[],"[('Papsouwselaan', 'LOC'), ('Westlandseweg', 'LOC')]",neutral,0.646,ebs
KV15:GVB:2025-05-26:1063,Bus 15 rijdt om vanaf halte Station Sloterdijk. Details: gvb.nl -- Bus 15 runs a diverted route from Station Sloterdijk. Details: gvb.nl,"Bus 15 rijdt om vanaf halte Station Sloterdijk. Details: gvb.nl -- Bus 15 runs a diverted route from Station Sloterdijk. Details: gvb.nl
",1.0,8.0,['2636309'],,"[datetime.datetime(2025, 4, 28, 1, 0)]","[datetime.datetime(2025, 6, 20, 18, 30)]",2025-06-17 21:01:05.078379,nl,"Bus 15 rijdt om vanaf halte Station Sloterdijk. Details: gvb.nl -- Bus 15 runs a diverted route from Station Sloterdijk. Details: gvb.nl
","['Station Sloterdijk', 'Station Sloterdijk']",[],"[('Station Sloterdijk', 'LOC'), ('Station Sloterdijk', 'LOC')]",neutral,0.886,gvb
SIRIGM:1143401-2-1082-4,Tram 17 rijdt om vanaf halte Bilderdijkstraat. Details: gvb.nl -- Tram 17 runs a diverted route from Bilderdijkstraat. Details: gvb.nl,Tram 17 rijdt om vanaf halte Bilderdijkstraat. Details: gvb.nl -- Tram 17 runs a diverted route from Bilderdijkstraat. Details: gvb.nl,,,"['2636598', '3152467', '3151936', '3152751', '2636313', '2636601', '2636633', '3152903', '3152749', '2636602']",,"[datetime.datetime(2025, 2, 15, 4, 0)]","[datetime.datetime(2025, 8, 17, 23, 0)]",2025-06-17 21:01:05.560518,nl,Tram 17 rijdt om vanaf halte Bilderdijkstraat. Details: gvb.nl -- Tram 17 runs a diverted route from Bilderdijkstraat. Details: gvb.nl,"['Bilderdijkstraat', 'Bilderdijkstraat']",[],"[('Bilderdijkstraat', 'LOC'), ('Bilderdijkstraat', 'LOC')]",neutral,0.892,gvb
KV15:GVB:2025-05-26:1064,Bus 18 rijdt om vanaf halte Jan van Galenstraat. Details: gvb.nl -- Bus 18 runs a diverted route from Jan van Galenstraat. Details: gvb.nl,"Bus 18 rijdt om vanaf halte Jan van Galenstraat. Details: gvb.nl -- Bus 18 runs a diverted route from Jan van Galenstraat. Details: gvb.nl
",1.0,8.0,"['2636319', '2636254', '2636260', '2636215', '2636278']",,"[datetime.datetime(2025, 4, 28, 1, 0)]","[datetime.datetime(2025, 6, 20, 18, 30)]",2025-06-17 21:01:06.084384,nl,"Bus 18 rijdt om vanaf halte Jan van Galenstraat. Details: gvb.nl -- Bus 18 runs a diverted route from Jan van Galenstraat. Details: gvb.nl
","['Jan van Galenstraat', 'Jan van Galenstraat']",[],"[('Jan van Galenstraat', 'LOC'), ('Jan van Galenstraat', 'LOC')]",neutral,0.89,gvb
KV15:GVB:2025-05-26:1065,Bus N82 rijdt om vanaf halte Jan v.Galenstraat. Details: gvb.nl -- Bus N82 runs a diverted route from Jan v.Galenstraat. Details: gvb.nl,"Bus N82 rijdt om vanaf halte Jan v.Galenstraat. Details: gvb.nl -- Bus N82 runs a diverted route from Jan v.Galenstraat. Details: gvb.nl
",1.0,8.0,"['2636367', '2636397', '2636336', '2636335', '2636383']",,"[datetime.datetime(2025, 4, 28, 1, 0)]","[datetime.datetime(2025, 6, 20, 18, 30)]",2025-06-17 21:01:06.634424,nl,"Bus N82 rijdt om vanaf halte Jan v.Galenstraat. Details: gvb.nl -- Bus N82 runs a diverted route from Jan v.Galenstraat. Details: gvb.nl
","['Jan v.Galenstraat', 'Jan v.Galenstraat']",[],"[('Jan v.Galenstraat', 'LOC'), ('Jan v.Galenstraat', 'LOC')]",neutral,0.891,gvb
SIRIGM:1337651-1-1008-2,Bus 62 rijdt om vanaf halte Van Heenvlietlaan. Details: gvb.nl -- Bus 62 runs a diverted route from Van Heenvlietlaan. Details: gvb.nl,Bus 62 rijdt om vanaf halte Van Heenvlietlaan. Details: gvb.nl -- Bus 62 runs a diverted route from Van Heenvlietlaan. Details: gvb.nl,,,"['3153532', '2636642', '2636739', '2685421', '3152918', '3152360', '3153547', '2636718', '2636687', '3153247']",,"[datetime.datetime(2025, 6, 13, 16, 45)]","[datetime.datetime(2025, 6, 13, 18, 15)]",2025-06-17 21:01:07.143577,nl,Bus 62 rijdt om vanaf halte Van Heenvlietlaan. Details: gvb.nl -- Bus 62 runs a diverted route from Van Heenvlietlaan. Details: gvb.nl,"['Van Heenvlietlaan', 'Van Heenvlietlaan']",[],"[('Van Heenvlietlaan', 'LOC'), ('Van Heenvlietlaan', 'LOC')]",neutral,0.887,gvb
KV15:GVB:2025-05-26:1060,Bus 15 stopt hier niet. Details: gvb.nl -- Stop not served by bus 15. Details: gvb.nl,"Bus 15 stopt hier niet. Details: gvb.nl -- Stop not served by bus 15. Details: gvb.nl
",1.0,8.0,"['2636319', '2636372', '2636378']",,"[datetime.datetime(2025, 4, 28, 1, 0)]","[datetime.datetime(2025, 6, 20, 18, 30)]",2025-06-17 21:01:07.536451,af,"Bus 15 stopt hier niet. Details: gvb.nl -- Stop not served by bus 15. Details: gvb.nl
",[],[],[],negative,0.707,gvb
KV15:GVB:2025-05-26:1061,Bus 18 stopt hier niet. Details: gvb.nl -- Stop not served by bus 18. Details: gvb.nl,"Bus 18 stopt hier niet. Details: gvb.nl -- Stop not served by bus 18. Details: gvb.nl
",1.0,8.0,"['2636466', '2905584', '2636376', '2636391']",,"[datetime.datetime(2025, 4, 28, 1, 0)]","[datetime.datetime(2025, 6, 20, 18, 30)]",2025-06-17 21:01:07.933873,da,"Bus 18 stopt hier niet. Details: gvb.nl -- Stop not served by bus 18. Details: gvb.nl
",[],[],[],negative,0.71,gvb
